iteration,loss
20,1.1641
30,0.012
40,-0.0114
50,-0.5156
60,-0.7031
70,-1.3672
80,-0.8594
90,0.6914
100,0.4668
110,1.3828
120,0.0181
130,-0.3145
140,-1.3047
150,0.6445
160,-1.0391
170,-1.2344
180,-0.291
190,-0.4824
200,-0.7227
210,0.2852
220,-0.6133
230,-0.7188
240,-1.5234
250,-0.8281
260,-0.8906
270,-1.3516
280,-0.1406
290,-1.0
300,-0.0298
310,0.0115
320,-0.8008
330,-1.0781
340,-1.2266
350,-0.7461
360,0.0226
370,-0.8281
380,-1.0938
390,-1.3516
400,-1.5312
410,-1.0
420,-1.1094
430,-1.2578
440,-1.4531
450,0.793
460,-0.3203
470,-1.3828
480,-1.3594
490,-0.3516
500,-0.8477
510,-0.9258
520,-0.4648
530,-1.1484
540,0.4805
550,-1.4062
560,0.104
570,0.5781
580,0.1992
590,0.2109
600,0.3105
610,-1.4453
620,0.6953
630,-0.9297
640,-0.7305
650,-0.7969
660,-0.3652
670,-0.3965
680,-1.0234
690,-1.0938
700,-0.0791
710,0.8359
720,-0.6133
730,-0.7773
740,-0.8516
750,-1.7422
760,-1.1172
770,-0.6289
780,-0.0109
790,-0.5469
800,-0.5977
810,0.1953
820,-1.2734
830,-1.3594
840,-1.1406
850,-1.0625
860,-0.9766
870,-0.3691
880,-0.3945
890,0.0238
900,-1.3438
910,-1.1562
920,-1.75
930,-1.0234
940,-0.0182
950,-0.8047
960,-0.1396
970,-0.5
980,-1.0078
990,-0.4062
1000,-0.9336
1010,0.8633
1020,-0.5273
1030,-1.5312
1040,-1.1953
1050,-0.0928
1060,-1.1719
1070,-1.2734
1080,-1.4297
1090,-1.6094
1100,-1.2344
1110,-1.1719
1120,-0.8203
1130,-0.2715
1140,-0.6016
1150,-0.8203
1160,-1.1328
1170,1.0625
1180,-0.9727
1190,-0.0203
1200,-1.0938
1210,-0.4219
1220,-1.3438
1230,-1.1953
1240,-0.5
1250,-1.1406
1260,0.2373
1270,-0.4727
1280,-1.1484
1290,-1.4688
1300,-1.0
1310,-0.2539
1320,0.8594
1330,-0.0008
1340,-1.8203
1350,-0.2734
1360,-0.6758
1370,-1.0469
1380,-0.9414
1390,-0.5547
1400,-0.6797
1410,-0.5352
1420,-0.498
1430,-0.6406
1440,-0.7266
1450,-0.6211
1460,-0.5195
1470,0.0649
1480,0.1089
1490,-0.3848
1500,-1.4453
1510,-1.25
1520,-0.0659
1530,-0.0388
1540,-0.9961
1550,0.6211
1560,0.2773
1570,-1.1016
1580,-0.875
1590,-1.1953
1600,-1.5469
1610,-0.0703
1620,-0.7969
1630,-0.918
1640,-0.4961
1650,-0.8867
1660,-0.4746
1670,-0.9492
1680,-1.375
1690,-0.9531
1700,-0.6016
1710,-0.8477
1720,-0.6328
1730,-1.1719
1740,-1.2969
1750,-1.4062
1760,-0.9805
1770,-1.6484
1780,-0.6758
1790,-1.1719
1800,-1.4766
1810,0.5859
1820,0.6211
1830,-1.25
1840,-1.3438
1850,-0.5078
1860,-0.9688
1870,-0.8672
1880,-1.0703
1890,-0.8203
1900,-1.0312
1910,-0.9336
1920,-0.7422
1930,-1.1016
1940,-0.5664
1950,0.1934
1960,-1.3359
1970,-1.4688
1980,-1.1094
1990,0.2832
2000,-1.2109
2010,-0.8555
2020,-0.9844
2030,-0.8398
2040,-1.0312
2050,-1.0078
2060,-0.7852
2070,0.25
2080,-0.5078
2090,-0.7578
2100,-0.0483
2110,-1.8125
2120,-1.125
2130,-1.2891
2140,-0.5195
2150,-0.5195
2160,-0.7734
2170,-0.0322
2180,-0.5117
2190,-1.1719
2200,-1.2578
2210,-0.9648
2220,-0.3809
2230,0.9453
2240,-0.7891
2250,-0.6719
2260,-1.3828
2270,-1.3438
2280,-0.7578
2290,0.1865
2300,-0.7461
2310,-1.3594
2320,-1.1797
2330,-1.3438
2340,-0.4102
2350,0.5234
2360,-1.4531
2370,-1.1562
2380,-0.4785
2390,-1.7188
2400,-1.1875
2410,-0.9375
2420,-1.4688
2430,-0.7266
2440,-1.2266
2450,-1.3672
2460,-0.918
2470,-0.7344
2480,-1.3438
2490,-0.2559
2500,-0.8281
2510,-0.6758
2520,-1.4219
2530,-0.5469
2540,-0.9492
2550,-0.2031
2560,-0.1406
2570,-1.1641
2580,-0.957
2590,-1.3906
2600,-0.4121
2610,-1.0859
2620,-0.9492
2630,-0.2812
2640,-0.9961
2650,-1.4531
2660,-0.6406
2670,-0.918
2680,-0.8672
2690,-0.9062
2700,-1.375
2710,-0.5312
2720,-0.9453
2730,-1.3594
2740,-0.5977
2750,1.0781
2760,-1.125
2770,-0.8516
2780,-0.7773
2790,-1.4219
2800,-1.0312
2810,-1.2969
2820,-0.3945
2830,-0.1348
2840,-0.7461
2850,-0.3789
2860,-0.2188
2870,-1.4062
2880,-1.5078
2890,-1.1953
2900,-0.9844
2910,-0.4609
2920,-0.3223
2930,-1.0938
2940,-1.2891
2950,-0.9062
2960,-1.4609
