iteration,loss
20,1.1641
30,0.0186
40,0.0181
50,-0.4902
60,-0.6641
70,-1.3516
80,-0.8359
90,0.9922
100,0.4785
110,1.9453
120,0.4395
130,-0.2012
140,-1.125
150,1.2734
160,-1.0078
170,-1.1719
180,-0.2393
190,-0.3594
200,-0.6406
210,0.7227
220,-0.3008
230,-0.5078
240,-1.4297
250,-0.7578
260,-0.8477
270,-1.3047
280,0.0457
290,-0.9531
300,0.0547
310,0.0366
320,-0.7578
330,-1.0156
340,-1.1797
350,-0.6719
360,0.0596
370,-0.8008
380,-1.0859
390,-1.3203
400,-1.5156
410,-0.9961
420,-1.0781
430,-1.2422
440,-1.4062
450,0.918
460,-0.2432
470,-1.3594
480,-1.3281
490,-0.3164
500,-0.8164
510,-0.8789
520,-0.4219
530,-1.1094
540,0.5312
550,-1.375
560,0.1309
570,0.6797
580,0.2168
590,0.2129
600,0.3281
610,-1.4297
620,0.7695
630,-0.9062
640,-0.707
650,-0.7695
660,-0.3242
670,-0.3809
680,-1.0078
690,-1.0781
700,-0.0267
710,0.8867
720,-0.5781
730,-0.7695
740,-0.832
750,-1.7344
760,-1.1016
770,-0.6094
780,0.0198
790,-0.5273
800,-0.5664
810,0.209
820,-1.2578
830,-1.3438
840,-1.1328
850,-1.0547
860,-0.9609
870,-0.3477
880,-0.3711
890,0.0452
900,-1.3359
910,-1.1484
920,-1.7266
930,-1.0078
940,0.0223
950,-0.793
960,-0.1172
970,-0.4902
980,-1.0
990,-0.3867
1000,-0.9258
1010,0.8945
1020,-0.5117
1030,-1.5312
1040,-1.1875
1050,-0.0786
1060,-1.1641
1070,-1.2656
1080,-1.4219
1090,-1.6016
1100,-1.2266
1110,-1.1641
1120,-0.8086
1130,-0.2559
1140,-0.5859
1150,-0.8164
1160,-1.125
1170,1.0938
1180,-0.9648
1190,-0.0117
1200,-1.0938
1210,-0.4141
1220,-1.3359
1230,-1.1875
1240,-0.4922
1250,-1.125
1260,0.249
1270,-0.4668
1280,-1.1484
1290,-1.4688
1300,-0.9961
1310,-0.252
1320,0.8555
1330,0.0005
1340,-1.8125
1350,-0.2637
1360,-0.668
1370,-1.0469
1380,-0.9375
1390,-0.5508
1400,-0.6719
1410,-0.5312
1420,-0.4922
1430,-0.6133
1440,-0.7227
1450,-0.6172
1460,-0.5195
1470,0.0781
1480,0.1162
1490,-0.3809
1500,-1.4453
1510,-1.25
1520,-0.0654
1530,-0.0403
1540,-0.9922
1550,0.6172
1560,0.2695
1570,-1.1016
1580,-0.875
1590,-1.1953
1600,-1.5391
