iteration,loss
20,-0.6719
30,2.1875
40,0.208
50,-0.6289
60,0.2344
70,-1.2344
80,-0.0149
90,-0.6758
100,0.0122
110,2.0156
120,-0.5469
130,-0.3125
140,-0.6953
150,-0.4395
160,-0.7734
170,-0.918
180,-0.8867
190,1.2969
200,0.3281
210,0.4531
220,-0.3633
230,-0.0613
240,-1.1172
250,0.3008
260,-0.5586
270,-1.4062
280,-0.4531
290,-0.8516
300,-1.1797
310,-0.9805
320,-0.3574
330,-0.6523
340,-0.957
350,-1.0469
360,0.6719
370,-1.2266
380,-1.4844
390,-1.2578
400,-1.3828
410,-1.6719
420,-1.1094
430,-0.5156
440,-1.2188
450,-0.5859
460,-0.8516
470,-1.375
480,-1.2891
490,-0.7539
500,-1.0547
510,-1.0234
520,0.5312
530,-1.1719
540,-1.5312
550,-1.375
560,-0.7227
570,0.2168
580,-0.9805
590,-0.208
600,-1.125
610,-0.7539
620,-0.9961
630,-0.6484
640,-1.3672
650,-0.9492
660,-1.7266
670,-0.2539
680,-0.2031
690,-0.9766
700,-0.9375
710,0.1748
720,-0.9258
730,0.5352
740,0.1855
750,-1.2891
760,-0.9844
770,-1.1719
780,-0.5156
790,-0.0618
800,0.2852
810,-0.4102
820,-0.9453
830,-1.0312
840,-1.4453
850,-1.3047
860,-0.6562
870,1.2969
880,-0.5117
890,-1.1719
900,-1.3828
910,-0.6797
920,-1.6641
930,-1.0469
940,-0.168
950,-1.4297
960,-0.9961
970,-1.2344
980,-0.8945
990,0.1562
1000,-0.6836
1010,-0.625
1020,-0.8867
1030,-0.8008
1040,-0.4824
1050,-1.2109
1060,-1.0938
1070,-1.3516
1080,-0.8281
1090,-0.9766
1100,-1.25
1110,0.0047
1120,-0.3008
1130,-0.6562
1140,-0.7031
1150,-1.2969
1160,-0.8789
1170,-0.6836
1180,-0.0143
1190,-0.5742
1200,-0.5664
1210,1.3125
1220,-1.3828
1230,-0.5508
1240,0.5703
1250,-1.125
1260,-0.9531
1270,0.0413
1280,-1.3594
1290,-0.7422
1300,-1.0
1310,-0.457
1320,-1.1797
1330,-0.7852
1340,-1.5156
1350,-0.1426
1360,-0.4297
1370,0.4043
1380,-0.8398
1390,0.9922
1400,-0.2949
1410,-0.832
1420,-0.4883
1430,-1.5781
1440,0.0408
1450,-1.1797
1460,-0.0339
1470,-0.291
1480,-0.7422
1490,-0.4043
1500,0.1182
1510,-1.4609
1520,-0.7227
1530,-0.5117
1540,-0.0762
1550,0.3555
1560,-0.4863
1570,-0.8789
1580,-1.0156
1590,-0.7852
1600,-0.625
1610,-0.7617
1620,-0.5273
1630,-1.3125
1640,0.2637
1650,-1.1094
1660,-1.25
1670,-0.4727
1680,-1.1484
1690,1.2031
1700,0.3535
1710,-1.7656
1720,-1.3672
1730,-1.3359
1740,-1.1016
1750,0.0308
1760,-1.4922
1770,-1.3125
1780,-1.3125
1790,0.3027
1800,-1.4531
1810,-0.6562
1820,-0.6797
1830,-0.0518
1840,-1.0078
1850,-0.8242
1860,-0.6211
1870,-0.8945
1880,-0.9727
1890,-1.1562
1900,-0.1147
1910,-1.1953
1920,-0.2119
1930,-0.5469
1940,1.0469
1950,-0.004
1960,-1.25
1970,-1.1016
1980,-0.8633
1990,-0.7617
2000,0.2598
2010,-0.918
2020,-1.5859
2030,-0.7891
2040,-0.0415
2050,-0.6758
2060,-0.8984
2070,-0.5977
2080,-1.1484
2090,-0.5898
2100,-0.9609
2110,-1.8047
2120,-0.5352
2130,-1.0781
2140,-0.4707
2150,-0.6484
2160,-0.2393
2170,-0.2734
2180,-1.0938
2190,-1.375
2200,-1.3516
2210,-0.4238
2220,-0.918
2230,-0.0515
2240,-0.8789
2250,-1.1953
2260,-1.2969
2270,-0.3867
2280,-0.5977
2290,-0.0708
2300,-0.957
2310,-1.1641
2320,-0.8984
2330,-0.3398
2340,-0.1396
2350,-0.5586
2360,-1.1562
2370,-1.0156
2380,-1.2656
2390,-1.5781
2400,-1.2734
2410,-1.3203
2420,-0.9023
2430,-1.2656
2440,-0.2871
2450,-1.2812
2460,-1.3828
2470,-0.6562
2480,-1.3359
2490,-0.3418
2500,-1.0625
2510,-1.25
2520,-1.0469
2530,-0.7305
2540,-0.7891
2550,-0.8281
2560,-0.6836
2570,-1.2031
2580,-1.3984
2590,-0.8633
2600,0.4316
2610,-1.1328
2620,-0.7266
