iteration,loss
1390,-1.8516
1400,0.6953
1410,-1.5781
1420,-0.8828
1430,0.8828
1440,-0.7109
1450,-0.6406
1460,-0.5742
1470,-1.1094
1480,-0.127
1490,-1.2656
1500,-1.1641
1510,-1.3984
1520,-0.0175
1530,0.4551
1540,-1.1797
1550,-0.6797
1560,-0.0148
1570,-1.2344
1580,0.127
1590,-1.0859
1600,-1.4141
1610,-0.2969
1620,-1.375
1630,0.3457
1640,-0.5
1650,0.0425
1660,-0.3047
1670,-1.1484
1680,-1.0938
1690,-0.6328
1700,0.1167
1710,0.7109
1720,0.1924
1730,-0.9023
1740,-0.832
1750,-1.1016
1760,-0.7773
1770,-1.5859
1780,-1.0391
1790,-1.4375
1800,-1.4766
1810,-1.0234
1820,-0.209
1830,0.0403
1840,-1.1875
1850,-1.2344
1860,0.063
1870,-0.582
1880,-1.0234
1890,-1.2734
1900,-1.1875
1910,-1.3281
1920,-0.5078
1930,-0.8555
1940,-0.5781
1950,-0.1934
1960,-1.0938
1970,-1.3984
1980,-1.1094
1990,-0.4141
2000,0.5
2010,-0.8516
2020,0.5898
2030,-0.3945
2040,-1.0938
2050,-1.2344
2060,-0.6562
2070,-0.3125
2080,-0.0757
2090,-1.5781
2100,-0.3672
2110,-1.1797
2120,-1.4531
2130,-1.8438
2140,-1.4844
2150,-0.707
2160,-1.3984
2170,-0.2852
2180,0.0334
2190,-0.8203
2200,-0.6836
2210,-1.0469
2220,-0.1758
2230,-0.207
2240,-0.7695
2250,-0.8281
2260,-1.0234
2270,-0.9922
2280,-0.0527
2290,0.5117
2300,-1.0469
2310,-1.3203
2320,-1.5547
2330,-1.8047
2340,0.7344
2350,0.4961
2360,-0.8789
2370,-1.2734
2380,-0.4941
2390,-1.0078
2400,-0.0226
2410,-0.3008
2420,-0.7852
2430,-0.793
2440,-0.7812
2450,-0.4336
2460,-1.0156
2470,-0.0112
2480,-1.1719
2490,-0.252
2500,-0.3301
2510,-1.1406
2520,-1.4375
2530,-0.2734
2540,-0.1748
2550,-0.5781
2560,-0.2031
2570,-1.2578
2580,0.0019
2590,-1.1406
2600,-1.1328
2610,0.009
2620,-0.7422
2630,-0.5312
2640,-1.1016
2650,-1.5
2660,-1.4453
2670,-1.5469
2680,-1.3203
2690,-1.8125
2700,-0.1118
2710,-1.0312
2720,-0.8359
2730,-1.3281
2740,-0.8906
2750,0.9492
2760,-1.3438
2770,-1.6406
2780,-0.9961
2790,-1.4219
2800,-0.8906
2810,-1.6484
2820,-1.6172
2830,0.6289
2840,-1.5703
2850,-1.3203
2860,0.7578
2870,-1.0859
2880,-1.2734
2890,-0.5352
2900,-1.8125
2910,-0.9922
2920,-0.8125
2930,-1.1016
2940,-1.5312
2950,-0.957
2960,-0.7852
2970,-0.3281
2980,0.1099
2990,-1.3047
3000,-0.9062
3010,-0.3887
3020,-1.2969
3030,0.0393
3040,-0.6641
3050,-1.3984
3060,-0.5234
3070,-1.0312
3080,1.2734
3090,-1.2656
3100,-0.8945
3110,-1.125
3120,-0.8867
3130,-0.6367
3140,-1.0312
3150,-0.1934
3160,0.3242
3170,-0.9961
3180,-1.1016
3190,-0.1592
3200,-1.4297
3210,-1.7891
3220,-1.1406
3230,-1.4688
3240,-1.2188
3250,-0.6992
3260,-0.2188
3270,0.1719
3280,-0.8047
3290,0.8281
3300,-0.3945
3310,-0.8086
3320,-1.6172
3330,-1.5625
3340,-1.3672
3350,-0.2061
3360,-0.9688
3370,-0.4395
3380,-1.5234
3390,-0.7422
3400,-0.8984
3410,-1.1875
3420,-1.3672
3430,0.3477
3440,-0.2871
3450,0.2002
3460,-0.4863
3470,-1.0078
3480,-0.6523
3490,-0.8008
3500,-0.6719
3510,-0.7031
3520,-1.2422
3530,-1.2656
3540,-0.6836
3550,-1.4531
3560,-1.7188
3570,-0.4102
3580,-0.9531
3590,-1.0625
3600,-0.6797
3610,-0.9062
3620,-0.9844
3630,-0.4043
3640,-0.8086
3650,-0.7539
3660,-1.25
3670,-0.0564
3680,-0.1514
3690,-0.2266
3700,-0.4121
3710,-1.125
3720,-1.0781
3730,-1.0
3740,-1.1406
3750,-1.2656
3760,-0.6289
3770,-0.4297
3780,-0.9102
3790,-0.8672
3800,-0.8516
3810,1.0859
3820,-1.0078
3830,1.2656
3840,-0.4824
3850,0.083
3860,-0.3965
3870,-1.0859
3880,-0.3555
3890,-1.3984
3900,-0.7227
3910,-1.2109
3920,-0.4629
3930,-0.7266
3940,-1.5
3950,-1.2422
3960,-0.5508
3970,1.3984
3980,-1.1484
3990,-0.7109
4000,-1.3438
