iteration,loss
20,-0.4004
30,-0.5781
40,-1.4609
50,-1.1094
60,-1.2109
70,-0.9336
80,-1.4141
90,-0.3359
100,0.1777
110,0.0811
120,-1.1016
130,-1.4922
140,-1.25
150,0.5039
160,-0.8555
170,-1.4922
180,-0.5117
190,-1.5859
200,-0.5664
210,-0.2393
220,1.0781
230,-0.9023
240,-1.0234
250,-1.0938
260,-0.9453
270,-0.459
280,-0.1846
290,-0.2354
300,0.1699
310,-0.1689
320,-0.625
330,-1.1875
340,-1.7109
350,-0.4648
360,-0.5078
370,-1.1094
380,-1.6797
390,-1.7891
400,-0.208
410,-0.5547
420,-1.1016
430,0.1089
440,-0.8164
450,0.0031
460,-0.7422
470,-1.6797
480,-1.6797
490,-0.2637
500,-0.8242
510,-0.9648
520,-0.625
530,-1.0391
540,-0.3867
550,-1.25
560,-0.5898
570,0.7148
580,-0.0028
590,0.5391
600,1.4062
610,-1.1641
620,0.8125
630,-0.7812
640,-0.3359
650,-0.4434
660,-0.2832
670,-1.1016
680,-1.1797
690,-1.2344
700,-1.2344
710,-0.8594
720,-0.3184
730,-1.3672
740,-0.832
750,-1.0781
760,-1.2031
770,-0.1807
780,-0.373
790,-0.8906
800,-1.1641
810,-0.1934
820,-1.1172
830,-0.9492
840,-0.6641
850,-1.2656
860,-1.1641
870,-1.2031
880,-1.0859
890,-0.6406
900,-1.8203
910,-0.7344
920,-0.9219
930,-0.9141
940,-0.6758
950,-0.416
960,-0.5781
970,0.8281
980,-0.1416
990,-0.0349
1000,-1.1797
1010,0.5391
1020,0.21
1030,-1.1484
1040,-0.5625
1050,0.165
1060,-0.416
1070,-0.875
1080,-1.4531
1090,-1.3672
1100,-0.4102
1110,0.0066
1120,-0.6445
1130,-0.9883
1140,-0.6055
1150,-0.3242
1160,-0.9102
1170,-0.498
1180,-0.418
1190,0.2578
1200,-1.1641
1210,-0.5781
1220,-1.2422
1230,-1.5781
1240,-0.9805
1250,-1.5938
1260,-0.9688
1270,0.0625
1280,-1.1875
1290,-0.918
1300,-1.2266
1310,-0.6406
1320,0.7734
1330,-0.543
1340,-1.6797
1350,-0.7891
1360,-1.3359
1370,-0.6172
1380,-1.6406
1390,-1.8672
1400,0.459
1410,-1.6016
1420,-0.9492
1430,0.6914
1440,-0.7344
1450,-0.6875
1460,-0.668
1470,-1.0938
1480,-0.1963
1490,-1.2578
1500,-1.1797
1510,-1.4062
1520,-0.1157
1530,0.2852
1540,-1.1719
1550,-0.793
1560,-0.0693
1570,-1.2422
1580,-0.167
1590,-1.1094
1600,-1.4531
1610,-0.3633
1620,-1.3828
1630,0.1396
1640,-0.5391
1650,-0.0044
1660,-0.4551
1670,-1.1797
1680,-1.1719
1690,-0.707
1700,0.0269
1710,0.4551
1720,0.0742
1730,-0.9609
1740,-0.8164
1750,-1.125
1760,-0.8203
1770,-1.6172
1780,-1.125
1790,-1.4453
1800,-1.4688
1810,-1.0703
1820,-0.3203
1830,-0.0398
1840,-1.2188
1850,-1.2812
1860,0.0737
1870,-0.7266
1880,-1.0859
1890,-1.3203
1900,-1.2422
1910,-1.375
1920,-0.5586
1930,-0.8984
1940,-0.5781
1950,-0.291
1960,-1.125
1970,-1.4219
1980,-1.1562
1990,-0.5391
2000,0.3633
2010,-0.8516
2020,0.4746
2030,-0.4902
2040,-1.1406
2050,-1.2422
2060,-0.6914
2070,-0.4121
2080,-0.167
2090,-1.5781
2100,-0.4414
2110,-1.2031
2120,-1.4844
2130,-1.8672
2140,-1.4453
2150,-0.8086
2160,-1.4219
2170,-0.3887
2180,-0.2598
2190,-0.8711
2200,-0.6992
2210,-1.1328
2220,-0.2471
2230,-0.252
2240,-0.8711
2250,-0.8672
2260,-1.0547
2270,-1.0156
2280,-0.2471
2290,0.2637
2300,-1.1406
2310,-1.3438
2320,-1.5859
2330,-1.8281
2340,0.5078
2350,0.5195
2360,-0.9336
2370,-1.2578
2380,-0.5781
2390,-0.9336
2400,-0.1582
2410,-0.3594
2420,-0.8398
2430,-0.8867
2440,-0.9258
2450,-0.4727
2460,-1.0781
2470,-0.2393
2480,-1.2188
2490,-0.3418
2500,-0.4551
2510,-1.1641
2520,-1.4219
2530,-0.2871
2540,-0.2754
2550,-0.625
2560,-0.1855
2570,-1.3281
2580,-0.2295
2590,-1.1484
2600,-1.1641
2610,-0.1738
2620,-0.8398
2630,-0.582
2640,-1.0938
2650,-1.5078
2660,-1.4609
2670,-1.5625
2680,-1.3281
2690,-1.8125
2700,-0.0811
2710,-1.1328
2720,-0.832
2730,-1.3672
2740,-0.8984
2750,0.8867
2760,-1.3828
2770,-1.6484
2780,-1.0938
2790,-1.4219
2800,-0.9258
2810,-1.6562
2820,-1.625
2830,0.4434
2840,-1.5625
2850,-1.3438
2860,0.6602
2870,-1.0938
2880,-1.2969
2890,-0.5977
2900,-1.8047
2910,-1.0391
2920,-0.8555
2930,-1.125
2940,-1.5312
2950,-0.9805
2960,-0.8203
2970,-0.2949
2980,-0.1079
2990,-1.3281
3000,-0.9531
