iteration,loss
1600,-0.9023
1610,-0.6484
1620,-1.2656
1630,-0.5078
1640,-0.8867
1650,-0.9492
1660,-0.4531
1670,-1.1484
1680,-1.1641
1690,-1.3516
1700,-0.5195
1710,0.1631
1720,-0.6953
1730,-0.8438
1740,-0.9531
1750,-1.3594
1760,-0.1367
1770,-1.1484
1780,-0.3281
1790,-1.2344
1800,-1.3359
1810,-0.4648
1820,-0.3848
1830,-1.4375
1840,-1.4453
1850,-1.1406
1860,-1.375
1870,-0.5547
1880,-1.4766
1890,-0.7344
1900,-0.2148
1910,-0.9688
1920,-1.4297
1930,-1.2734
1940,-0.5898
1950,0.543
1960,-0.9297
1970,-1.1172
1980,-1.2891
1990,0.3848
2000,-1.1406
2010,-0.7305
2020,0.165
2030,-0.9297
2040,-1.3672
2050,-1.4062
2060,-0.9375
2070,-0.8477
2080,-0.2324
2090,-1.7969
2100,-0.7969
2110,-1.6875
2120,-1.4297
2130,-1.6562
2140,-1.4922
2150,-0.9688
2160,-1.3984
2170,-1.7422
2180,0.0801
2190,-0.7539
2200,-0.3984
2210,-1.0781
2220,-0.9102
2230,-0.2539
2240,-1.5547
2250,-0.4121
2260,-1.3516
2270,-1.1875
2280,-1.2109
2290,-0.7773
2300,-1.0469
2310,-1.0469
2320,-0.9883
2330,-0.4766
2340,-0.4766
2350,0.2676
2360,-1.1406
2370,-1.2578
2380,-0.8477
2390,-1.6719
2400,-0.9336
2410,-1.0156
2420,-1.0938
2430,-0.6875
2440,-0.5703
2450,-1.2422
2460,-0.5859
2470,-0.8125
2480,-0.4512
2490,-0.7852
2500,-0.5664
2510,-1.1484
2520,-1.5078
2530,-1.0859
2540,-0.9844
2550,-1.0938
2560,-0.9766
2570,-1.2656
2580,-0.7852
2590,-1.3828
2600,-0.9141
2610,-1.0156
2620,-1.4375
2630,-0.9297
2640,-0.7617
2650,-1.0547
2660,-1.2734
2670,-1.3281
2680,-0.6367
2690,-0.1748
2700,-1.2344
2710,-1.6953
2720,-1.2891
2730,-1.5234
2740,-0.8672
2750,0.7188
2760,-0.5781
2770,-0.9648
2780,-0.8203
2790,-1.1641
2800,-1.1875
2810,-1.4609
2820,-1.1562
2830,-0.8281
2840,-1.3047
2850,-1.9609
2860,-0.3652
2870,-1.25
2880,-0.707
2890,-1.3828
2900,-1.5
2910,-0.7578
2920,-0.1001
2930,-1.1562
2940,-0.875
2950,-0.5078
2960,-1.0156
2970,-0.3691
2980,1.0234
2990,-0.6953
3000,-0.9414
3010,-0.8438
3020,-1.2812
3030,0.377
3040,-0.8945
3050,-0.7695
3060,-0.5078
3070,-0.7891
3080,-0.2148
3090,-1.0859
3100,-1.3359
3110,-1.2109
3120,-1.5625
3130,-1.1953
3140,-0.9883
3150,-1.2109
3160,0.707
3170,-1.1562
3180,-1.4531
3190,-0.4941
3200,-0.9062
3210,-1.7031
3220,-1.0234
3230,-1.7578
3240,-0.3418
3250,-0.4727
3260,-1.0547
3270,-0.6094
3280,-1.1719
3290,-0.4355
3300,-1.0859
3310,-1.2734
3320,-1.9062
3330,-1.3594
3340,-1.4453
3350,-0.7891
3360,-1.0156
3370,-0.8203
3380,-1.4766
3390,-1.0078
3400,-0.5703
3410,-1.4375
3420,-1.4375
3430,-1.3672
3440,-0.6367
3450,0.332
3460,-1.6094
3470,-1.2578
3480,-0.3652
3490,-1.4297
3500,-1.2188
3510,-1.0469
3520,-0.9648
3530,-1.3438
3540,-0.7188
3550,-1.5312
3560,-0.6289
3570,1.5391
3580,-1.9688
3590,-1.2266
3600,-1.1016
3610,-1.1172
3620,-1.0859
3630,-1.2578
3640,-1.3906
3650,-1.4375
3660,-0.9492
3670,-0.4473
3680,-0.6328
3690,-1.4844
3700,-0.5469
3710,-0.793
3720,-1.3203
3730,-1.1484
3740,-1.1953
3750,-1.6797
3760,0.3555
3770,-1.1719
3780,-1.4141
3790,-0.9414
3800,-0.832
3810,0.582
3820,-1.2969
3830,-0.1167
3840,-0.9414
3850,-0.5742
3860,-1.0312
3870,-1.2734
3880,-0.9023
3890,-0.5938
3900,-1.4219
3910,-1.2109
3920,-1.6016
3930,-1.1797
3940,-1.4375
3950,-0.582
3960,-1.4297
3970,0.6211
3980,-1.5938
3990,-0.9688
4000,-1.1797
