iteration,loss
20,1.1641
30,0.0177
40,0.0204
50,-0.4883
60,-0.6602
70,-1.3438
80,-0.832
90,1.0391
100,0.4805
110,2.0625
120,0.5508
130,-0.1572
140,-1.0625
150,1.4609
160,-0.9922
170,-1.1484
180,-0.2217
190,-0.2637
200,-0.5547
210,1.1562
220,0.0322
230,-0.1328
240,-1.2188
250,-0.5781
260,-0.7383
270,-1.0703
280,0.5898
290,-0.8008
300,0.6328
310,0.0723
320,-0.5391
330,-0.9219
340,-1.1016
350,-0.3828
360,0.2422
370,-0.7344
380,-1.0391
390,-1.2734
400,-1.4922
410,-0.9922
420,-1.0234
430,-1.2109
440,-1.3594
450,1.0469
460,-0.1748
470,-1.3438
480,-1.2891
490,-0.2695
500,-0.7734
510,-0.8359
520,-0.3672
530,-1.0703
540,0.6367
550,-1.3438
560,0.207
570,0.7773
580,0.2949
590,0.3496
600,0.3672
610,-1.4219
620,0.8086
630,-0.8828
640,-0.668
650,-0.7383
660,-0.2441
670,-0.3457
680,-0.9648
690,-1.0625
700,0.0574
710,0.957
720,-0.5273
730,-0.7539
740,-0.7969
750,-1.7188
760,-1.0859
770,-0.5781
780,0.0496
790,-0.498
800,-0.5273
810,0.2402
820,-1.2188
830,-1.3281
840,-1.1016
850,-1.0469
860,-0.9258
870,-0.2949
880,-0.3418
890,0.0903
900,-1.3203
910,-1.1406
920,-1.7031
930,-0.9883
940,0.0815
950,-0.7812
960,-0.0898
970,-0.4727
980,-0.9922
990,-0.3672
1000,-0.9141
1010,0.9492
1020,-0.4844
1030,-1.5234
1040,-1.1797
1050,-0.0066
1060,-1.1562
1070,-1.2578
1080,-1.4062
1090,-1.6016
1100,-1.2188
1110,-1.1562
1120,-0.7852
1130,-0.2412
1140,-0.5586
1150,-0.8086
1160,-1.125
1170,1.1016
1180,-0.957
1190,0.0135
1200,-1.0859
1210,-0.3965
1220,-1.3203
1230,-1.1719
1240,-0.4805
1250,-1.1094
1260,0.2734
1270,-0.4512
1280,-1.1406
1290,-1.4609
1300,-0.9844
1310,-0.2412
1320,0.8828
1330,0.0278
1340,-1.8125
1350,-0.2578
1360,-0.6602
1370,-1.0391
1380,-0.9258
1390,-0.5391
1400,-0.6562
1410,-0.5273
1420,-0.4766
1430,-0.6094
1440,-0.7109
1450,-0.5977
1460,-0.5078
1470,0.0874
1480,0.1387
1490,-0.3633
1500,-1.4297
1510,-1.2344
1520,-0.052
1530,-0.0417
1540,-0.9805
1550,0.6484
1560,0.291
1570,-1.0859
1580,-0.8672
1590,-1.1875
1600,-1.5312
1610,-0.0413
1620,-0.7852
1630,-0.918
1640,-0.4844
1650,-0.8789
1660,-0.4707
1670,-0.9336
1680,-1.3672
1690,-0.9375
1700,-0.5742
1710,-0.8398
1720,-0.625
1730,-1.1719
1740,-1.2969
1750,-1.3984
1760,-0.9688
1770,-1.6406
1780,-0.6562
1790,-1.1641
1800,-1.4688
1810,0.6055
1820,0.6562
1830,-1.25
1840,-1.3359
1850,-0.4941
1860,-0.957
1870,-0.8516
1880,-1.0703
1890,-0.8086
1900,-1.0156
1910,-0.9297
1920,-0.7305
1930,-1.0859
1940,-0.5547
1950,0.2148
1960,-1.3281
1970,-1.4688
1980,-1.1016
1990,0.2969
2000,-1.1953
2010,-0.8477
2020,-0.9766
2030,-0.832
2040,-1.0234
2050,-1.0
2060,-0.7773
2070,0.2637
2080,-0.4941
2090,-0.75
2100,-0.0381
2110,-1.8125
2120,-1.1172
2130,-1.2812
2140,-0.5156
2150,-0.5078
2160,-0.7578
2170,-0.0151
2180,-0.5078
2190,-1.1719
2200,-1.2578
2210,-0.9648
2220,-0.3652
2230,0.957
2240,-0.7812
2250,-0.6641
2260,-1.375
2270,-1.3438
2280,-0.7734
2290,0.2227
2300,-0.7344
2310,-1.3516
2320,-1.1719
2330,-1.3359
2340,-0.4102
2350,0.5312
2360,-1.4453
2370,-1.1562
2380,-0.4648
2390,-1.7188
2400,-1.1875
2410,-0.9336
2420,-1.4609
2430,-0.7305
2440,-1.2188
2450,-1.3594
2460,-0.918
2470,-0.7305
2480,-1.3359
2490,-0.2461
2500,-0.8164
2510,-0.6797
2520,-1.4141
2530,-0.543
2540,-0.9453
2550,-0.1992
2560,-0.1367
2570,-1.1641
2580,-0.9492
2590,-1.3906
2600,-0.4082
2610,-1.0781
2620,-0.9453
2630,-0.2715
2640,-0.9922
2650,-1.4531
2660,-0.6367
2670,-0.9141
2680,-0.8672
2690,-0.9062
2700,-1.375
2710,-0.5273
2720,-0.9375
2730,-1.3516
2740,-0.5859
2750,1.1016
2760,-1.125
2770,-0.8477
2780,-0.7695
2790,-1.4219
