iteration,loss
20,-0.0391
30,-0.5156
40,-0.8359
50,-0.8242
60,-0.9453
70,-1.3984
80,-0.9609
90,-0.062
100,0.4375
110,0.4883
120,-0.3105
130,-0.4062
140,-1.4375
150,0.3848
160,-1.0312
170,-1.2578
180,-0.3281
190,-0.6445
200,-0.8164
210,-0.0134
220,-0.793
230,-0.8398
240,-1.6172
250,-0.9766
260,-1.0938
270,-1.3984
280,-0.3105
290,-1.0469
300,-0.1943
310,0.0325
320,-0.8789
330,-1.1953
340,-1.2891
350,-0.75
360,-0.0011
370,-0.8008
380,-1.1328
390,-1.3828
400,-1.5547
410,-0.9961
420,-1.2031
430,-1.2969
440,-1.5
450,0.4941
460,-0.4609
470,-1.4141
480,-1.4062
490,-0.4629
500,-0.9414
510,-1.0469
520,-0.543
530,-1.2188
540,0.126
550,-1.4453
560,0.0012
570,0.2754
580,-0.0056
590,0.125
600,0.1699
610,-1.4609
620,0.6602
630,-0.9453
640,-0.8477
650,-0.8047
660,-0.3633
670,-0.5273
680,-1.0547
690,-1.0703
700,-0.2305
710,0.707
720,-0.6953
730,-0.832
740,-0.8711
750,-1.7422
760,-1.1406
770,-0.7578
780,-0.0294
790,-0.5781
800,-0.707
810,0.0806
820,-1.3438
830,-1.3516
840,-1.1797
850,-1.0391
860,-1.0
870,-0.4746
880,-0.4473
890,-0.2168
900,-1.4141
910,-1.1406
920,-1.7578
930,-1.0859
940,-0.2793
950,-0.9062
960,-0.2422
970,-0.5469
980,-1.0391
990,-0.4355
1000,-1.0234
1010,0.5234
1020,-0.6172
1030,-1.5391
1040,-1.1875
1050,-0.0576
1060,-1.2031
1070,-1.2969
1080,-1.4375
1090,-1.625
1100,-1.2969
1110,-1.2109
1120,-0.9141
1130,-0.4277
1140,-0.7148
1150,-0.9297
1160,-1.2031
1170,0.9648
1180,-1.0
1190,-0.1299
1200,-1.1484
1210,-0.5703
1220,-1.3828
1230,-1.2422
1240,-0.5039
1250,-1.1875
1260,0.0325
1270,-0.4551
1280,-1.1641
1290,-1.4688
1300,-1.0
1310,-0.3086
1320,0.7266
1330,-0.0479
1340,-1.8359
1350,-0.4062
1360,-0.7422
1370,-1.1484
1380,-1.0
1390,-0.6758
1400,-0.707
1410,-0.6211
1420,-0.625
1430,-0.8164
1440,-0.7656
1450,-0.7188
1460,-0.5156
1470,-0.0466
1480,-0.0298
1490,-0.4043
1500,-1.4766
1510,-1.2969
1520,-0.2041
1530,-0.1055
1540,-1.0078
1550,0.4238
1560,0.2246
1570,-1.1562
1580,-0.9609
1590,-1.1797
1600,-1.5469
1610,-0.2344
1620,-0.8906
1630,-0.9844
1640,-0.582
1650,-0.8125
1660,-0.4961
1670,-0.9258
1680,-1.4062
1690,-1.0625
1700,-0.6836
1710,-0.8398
1720,-0.6172
1730,-1.125
1740,-1.2969
1750,-1.4219
1760,-1.0
1770,-1.6719
1780,-0.7852
1790,-1.1641
1800,-1.4922
1810,0.3223
1820,0.4785
1830,-1.3125
1840,-1.3516
1850,-0.5898
1860,-0.9883
1870,-0.9688
1880,-1.0938
1890,-0.9258
1900,-1.1016
1910,-0.9961
1920,-0.7461
1930,-1.1641
1940,-0.5586
1950,0.2197
1960,-1.3203
1970,-1.4609
1980,-1.1328
1990,0.208
2000,-1.2891
2010,-0.8555
2020,-1.0312
2030,-0.9375
2040,-1.0625
2050,-0.9727
2060,-0.8164
2070,0.0806
2080,-0.6016
2090,-0.8242
2100,-0.1992
2110,-1.8203
2120,-1.1406
2130,-1.3281
2140,-0.5234
2150,-0.5703
2160,-0.8555
2170,-0.1157
2180,-0.6211
2190,-1.2344
2200,-1.2344
2210,-0.9531
2220,-0.4199
2230,0.7344
2240,-0.8125
2250,-0.7539
2260,-1.4375
2270,-1.3516
2280,-0.8203
2290,0.1021
2300,-0.9023
2310,-1.3906
2320,-1.1719
2330,-1.3047
2340,-0.4453
2350,0.543
2360,-1.4688
2370,-1.2031
2380,-0.5547
2390,-1.7422
2400,-1.1719
2410,-0.8945
2420,-1.4766
2430,-0.7852
2440,-1.2344
2450,-1.3594
2460,-1.0078
2470,-0.8125
2480,-1.375
2490,-0.4082
2500,-0.9219
2510,-0.8203
2520,-1.4375
2530,-0.5469
2540,-0.9688
2550,-0.3281
2560,-0.1387
2570,-1.2266
2580,-1.0625
2590,-1.4141
2600,-0.4492
2610,-1.1641
2620,-0.9844
2630,-0.2832
2640,-0.9648
2650,-1.4531
2660,-0.6523
2670,-0.9492
2680,-0.9766
2690,-0.918
2700,-1.3906
2710,-0.6172
2720,-0.9727
2730,-1.3906
2740,-0.668
2750,1.0234
2760,-1.1172
2770,-0.8828
2780,-0.8281
2790,-1.3984
2800,-1.0625
2810,-1.3281
2820,-0.3809
2830,-0.252
2840,-0.7969
2850,-0.3887
2860,-0.3008
2870,-1.4141
2880,-1.5078
2890,-1.1875
2900,-1.0078
2910,-0.5352
2920,-0.3516
2930,-1.1406
2940,-1.3594
2950,-0.9844
2960,-1.4609
2970,-0.1621
2980,0.8125
2990,-1.3203
3000,-0.8594
