iteration,loss
20,-1.2891
30,0.6992
40,-1.3125
50,-1.0234
60,-0.9297
70,-0.8906
80,-1.1875
90,-1.0078
100,-0.5703
110,0.4102
120,-1.0859
130,-1.4922
140,-0.8086
150,0.1914
160,-0.4395
170,-1.1797
180,-1.0938
190,-0.0273
200,1.0078
210,0.0403
220,0.3535
230,-0.062
240,-0.373
250,0.3242
260,-0.4922
270,-0.4863
280,-0.334
290,0.0718
300,-0.9922
310,-1.1719
320,-0.1235
330,-0.9922
340,-1.5078
350,-1.1484
360,0.2227
370,-1.3125
380,-1.7422
390,-1.6797
400,0.123
410,-1.2109
420,-1.0391
430,0.5391
440,-0.6094
450,-0.9531
460,-1.5469
470,-1.6797
480,-1.6016
490,-0.5391
500,-0.9648
510,-0.9883
520,1.0312
530,-1.0234
540,-1.4062
550,-1.1641
560,-1.1641
570,0.6094
580,-0.875
590,0.0042
600,-0.4023
610,-0.1172
620,-1.5469
630,-0.5078
640,-0.9688
650,-0.7734
660,-1.4531
670,-0.6758
680,-0.3672
690,-0.9844
700,-1.8203
710,-1.1875
720,-0.9102
730,0.2734
740,0.064
750,-0.3379
760,-1.0234
770,-0.6523
780,-1.2812
790,-0.1885
800,-0.4688
810,-0.9453
820,-0.7812
830,-0.5078
840,-0.8906
850,-1.3359
860,-0.6953
870,0.7891
880,-1.1641
890,-1.5469
900,-1.8203
910,-0.2832
920,-0.8281
930,-0.8711
940,-0.7031
950,-1.3125
960,-0.9805
970,-0.0752
980,0.2949
990,0.8945
1000,-0.8984
1010,-0.7031
1020,-0.0522
1030,-0.3594
1040,0.5781
1050,-1.3438
1060,-0.2305
1070,-0.7617
1080,-0.7539
1090,-0.8555
1100,-0.3906
1110,1.5859
1120,-0.1816
1130,-1.1484
1140,-0.5742
1150,-0.5586
1160,-0.6406
1170,-1.3125
1180,1.2109
1190,-0.2637
1200,-0.2256
1210,0.8281
1220,-1.4062
1230,-1.1094
1240,0.2578
1250,-1.6172
1260,-1.7266
1270,0.2432
1280,-1.375
1290,-0.2471
1300,-1.2344
1310,-0.8047
1320,-1.0625
1330,-1.0
1340,-1.2422
1350,-0.5547
1360,-1.1172
1370,0.5859
1380,-1.5469
1390,-1.0625
1400,1.1953
1410,-1.6016
1420,-0.9883
1430,-0.5508
1440,0.1533
1450,-1.2422
1460,-0.1729
