iteration,loss
4510,0.0005
4520,-0.8828
4530,-0.7188
4540,-1.8125
4550,-0.9219
4560,-1.5391
4570,-1.2031
4580,-1.2109
4590,-0.8047
4600,-0.5625
4610,-0.918
4620,-1.5234
4630,-0.6797
4640,-0.5469
4650,-0.7734
4660,-1.3984
4670,-1.3281
4680,-0.9688
4690,-0.8711
4700,-1.3125
4710,-0.209
4720,-1.1406
4730,-0.9766
4740,-0.5273
4750,-0.582
4760,-0.6445
4770,-0.249
4780,-1.2578
4790,0.1719
4800,-1.1562
4810,-1.1875
4820,-1.2891
4830,-1.8906
4840,-1.1328
4850,0.498
4860,-1.1875
4870,-1.3203
4880,-0.8711
4890,-0.9961
4900,-1.1719
4910,-1.3281
4920,-0.7422
4930,-0.4297
4940,-1.375
4950,-0.5234
4960,-0.8477
4970,-0.165
4980,-0.5742
4990,-0.8828
5000,-1.2422
5010,-0.7227
5020,-1.1484
5030,-1.0156
5040,-1.1094
5050,-0.8555
5060,0.3691
5070,-1.5078
5080,0.582
5090,-1.3281
5100,-0.9922
5110,-1.8906
5120,-1.4297
5130,-1.2188
5140,-1.2891
5150,-0.1396
5160,1.1719
5170,-1.4531
5180,-0.2695
5190,-0.5039
5200,-0.4453
5210,-1.2734
5220,-0.2188
5230,-0.6484
5240,-1.1562
5250,-0.9219
5260,-1.125
5270,-1.1641
5280,-0.8984
5290,-1.2266
5300,-0.4434
5310,-0.2832
5320,-0.918
5330,-0.5195
5340,-1.8125
5350,-1.1953
5360,-0.4648
5370,-0.3027
5380,-1.7812
5390,-1.1953
5400,-1.5156
5410,-0.9375
5420,-0.9102
5430,-0.8828
5440,-0.8008
5450,-1.3828
5460,-0.9453
5470,-0.5859
5480,-0.1221
5490,-0.3242
5500,-1.2266
5510,-1.3281
5520,-1.375
5530,-0.9531
5540,0.3184
5550,-0.2949
5560,-1.1797
5570,-1.8594
5580,-1.2578
5590,0.0178
5600,-0.4941
5610,-0.8906
5620,-0.1138
5630,-1.4922
5640,-0.75
5650,-1.1406
5660,-1.1172
5670,-1.3672
5680,-1.2422
5690,-0.457
5700,-0.7031
5710,-1.1328
5720,-1.0781
5730,-0.918
5740,-1.1172
5750,-1.0859
5760,-0.7031
5770,-0.375
5780,-0.9609
5790,-0.5391
5800,-0.9102
5810,-0.8633
5820,-1.4375
5830,-0.8984
5840,-0.8086
5850,-1.0859
5860,-1.1172
5870,-1.0781
5880,-0.457
5890,-1.1641
5900,-0.5664
5910,-0.8086
5920,-0.4121
5930,-1.1406
5940,0.2773
5950,-1.5859
5960,-1.0859
5970,-0.8672
5980,0.416
5990,-0.7969
6000,-1.7266
